买家会员名,宝贝ID,推荐指数
东三里书记,39539028043,2.441955590183093
东三里书记,544768785584,1.240307486631016
东三里书记,35877393642,0.879462767766066
东三里书记,520310825412,0.8339658444022771
东三里书记,44928090920,0.6997182106375484
东三里书记,527475911875,0.6862745098039216
东三里书记,545957998521,0.6550802139037434
东三里书记,545538490326,0.5991017096493769
东三里书记,530449665002,0.5916552667578658
东三里书记,545516801138,0.5413273001508296
东亮15242742739,544115759872,2.1163863266413454
东亮15242742739,549882564050,1.7721209426411737
东亮15242742739,35753244214,1.582236842105263
东亮15242742739,539677826038,1.5721561969439728
东亮15242742739,35722000205,1.3748636148675137
东亮15242742739,544768785584,1.36084471886495
东亮15242742739,520310825412,1.3190722650541895
东亮15242742739,527419046969,1.2700938549450331
东亮15242742739,540407272609,1.1631932179441893
东亮15242742739,36353085367,1.162788650567765
东城领袖555,39539028043,2.7187406798014653
东城领袖555,544115759872,2.208316151202749
东城领袖555,529338111966,1.6695934959349592
东城领袖555,539677826038,1.6640860215053763
东城领袖555,538585695146,1.5990338164251208
东城领袖555,537396783238,1.4643422926900702
东城领袖555,546104970758,1.123030303030303
东城领袖555,537180206236,1.1040843214756257
东城领袖555,520310825412,1.0532366163173896
东城领袖555,527475911875,1.036862488086927
东方幼儿园05526030,537396783238,2.61295361691901
东方幼儿园05526030,549882564050,2.242914979757085
东方幼儿园05526030,35877393642,1.4707940371159112
东方幼儿园05526030,528109847799,1.1661724734371137
东方幼儿园05526030,527397362582,1.1641604010025062
东方幼儿园05526030,533204346200,1.0894736842105261
东方幼儿园05526030,522566248653,1.0325077399380804
东方幼儿园05526030,545566976422,1.0272556390977443
东方幼儿园05526030,532940035080,1.0049342105263157
东方幼儿园05526030,535612234886,1.0010066148979004
东方织珠,544768785584,1.5405892759934676
东方织珠,546243180299,1.4852663094862906
东方织珠,539677826038,1.360054085377632
东方织珠,35722000205,1.3002817893624516
东方织珠,548998614714,1.0588723543012983
东方织珠,529055709096,1.0397775876817794
东方织珠,528109847799,0.8751229934497202
东方织珠,547794157516,0.7869292090665296
东方织珠,529100790989,0.7683490162532078
东方织珠,544100858313,0.7471508595711802
东野浅樱,544016559367,2.760771775862272
东野浅樱,544115359956,2.5238095238095237
东野浅樱,544115759872,2.1163863266413454
东野浅樱,549378588703,1.8080830887333483
东野浅樱,549882564050,1.7037857430527588
东野浅樱,36353085367,1.5992924165512998
东野浅樱,35753244214,1.582236842105263
东野浅樱,42577833473,1.5309593023255814
东野浅樱,35722000205,1.5123839009287925
东野浅樱,546275765548,1.4993939393939395
丝绸之乡2112,549736062191,2.0661538461538465
丝绸之乡2112,544768785584,1.7041083916083917
丝绸之乡2112,529338111966,1.5290806754221389
丝绸之乡2112,527475911875,1.1500754147812973
丝绸之乡2112,35722333869,1.0604395604395604
丝绸之乡2112,530449665002,1.0554561717352415
丝绸之乡2112,545516801138,1.0051282051282053
丝绸之乡2112,546104970758,0.9825174825174827
丝绸之乡2112,544066720474,0.9604395604395606
丝绸之乡2112,36266985550,0.9514170040485832
丝路映花雨,39539028043,3.0346026490066227
丝路映花雨,538585695146,2.2222222222222223
丝路映花雨,544115759872,1.770036581310276
丝路映花雨,549736062191,1.7683870967741937
丝路映花雨,36353085367,1.6348984771573605
丝路映花雨,549378588703,1.5192608831819605
丝路映花雨,35753244214,1.4810506764790186
丝路映花雨,528153854399,1.3867647058823531
丝路映花雨,541254875522,1.3176178660049627
丝路映花雨,527475911875,1.278921568627451
严非臣,549736062191,2.0661538461538465
严非臣,544768785584,1.7041083916083917
严非臣,529338111966,1.5290806754221389
严非臣,527475911875,1.1500754147812973
严非臣,35722333869,1.0604395604395604
严非臣,530449665002,1.0554561717352415
严非臣,545516801138,1.0051282051282053
严非臣,546104970758,0.9825174825174827
严非臣,544066720474,0.9604395604395606
严非臣,36266985550,0.9514170040485832
丫头片子珊,36286235128,1.8373202760957865
丫头片子珊,520310825412,1.114006065618969
丫头片子珊,533204346200,0.7781826360773729
丫头片子珊,36266985550,0.7676563202878994
丫头片子珊,547794157516,0.7666876409207699
丫头片子珊,541592740476,0.7434742434742436
丫头片子珊,538494418449,0.6920961326901922
丫头片子珊,550659732532,0.676885916016351
丫头片子珊,37444707994,0.6623931623931625
丫头片子珊,544100858313,0.0
中国中国真好,537396783238,2.6124365777869647
中国中国真好,549736062191,2.1822641509433964
中国中国真好,544115759872,2.1163863266413454
中国中国真好,549378588703,1.9589690245030051
中国中国真好,36286235128,1.9078463683610092
中国中国真好,35753244214,1.582236842105263
中国中国真好,539677826038,1.5094215420713364
中国中国真好,35722000205,1.4845070494888342
中国中国真好,537180206236,1.4601919819311124
中国中国真好,35877393642,1.4564895666304258
中国银行95,42577833473,1.5894555214723927
中国银行95,550715341924,1.3729782487451199
中国银行95,520310825412,1.347318424698199
中国银行95,527419046969,1.23331235907923
中国银行95,44928090920,1.2130707909334704
中国银行95,521926312352,1.0495516753185463
中国银行95,533204346200,1.011494995156603
中国银行95,36266985550,1.0009686793671295
中国银行95,536009750573,0.9881424962623084
中国银行95,541659214822,0.9851364157813356
丰琳520,544016559367,2.689061154177433
丰琳520,549378588703,1.8080830887333483
丰琳520,42577833473,1.3760120615947864
丰琳520,548547222435,1.1842657342657343
丰琳520,36058620932,1.1705426356589146
丰琳520,544115759872,1.16204683552946
丰琳520,540407272609,1.1056656781645076
丰琳520,536083448292,1.0921049278469919
丰琳520,550966828606,1.0364360073484384
丰琳520,547355238181,1.032258064516129
丹丹丹650481984,544115759872,2.1163863266413454
丹丹丹650481984,36286235128,1.9078463683610092
丹丹丹650481984,541254875522,1.7025641025641025
丹丹丹650481984,35753244214,1.6390345805655662
丹丹丹650481984,35722000205,1.5123839009287925
丹丹丹650481984,539677826038,1.5094215420713364
丹丹丹650481984,537180206236,1.4601919819311124
丹丹丹650481984,35877393642,1.3918466686948585
丹丹丹650481984,550715341924,1.3878418329637843
丹丹丹650481984,520310825412,1.3540348376061626
丹彤胡美满一家人,544115759872,2.1163863266413454
丹彤胡美满一家人,35753244214,1.582236842105263
丹彤胡美满一家人,539677826038,1.5808086737836742
丹彤胡美满一家人,35722000205,1.5123839009287925
丹彤胡美满一家人,35877393642,1.3918466686948585
丹彤胡美满一家人,550715341924,1.3878418329637843
丹彤胡美满一家人,520310825412,1.3540348376061626
丹彤胡美满一家人,527419046969,1.2323436797121006
丹彤胡美满一家人,36058620932,1.2280701754385963
丹彤胡美满一家人,540407272609,1.1631932179441893
为你变亮xwllsp,544115759872,2.770036581310276
为你变亮xwllsp,39539028043,2.758402102762194
为你变亮xwllsp,541254875522,2.3176178660049627
为你变亮xwllsp,549378588703,2.2366513965997545
为你变亮xwllsp,35753244214,2.2358870967741935
为你变亮xwllsp,529055709096,1.9055299539170507
为你变亮xwllsp,527419046969,1.885993934381031
为你变亮xwllsp,539677826038,1.8580010108651284
为你变亮xwllsp,531846025844,1.8154678421158084
为你变亮xwllsp,528109847799,1.7408753596849915
丽娜147258丽娜,39539028043,2.7187406798014653
丽娜147258丽娜,537396783238,2.46434229269007
丽娜147258丽娜,544115759872,1.9948194444823377
丽娜147258丽娜,549736062191,1.7683870967741937
丽娜147258丽娜,529338111966,1.6695934959349592
丽娜147258丽娜,36353085367,1.6406677079265912
丽娜147258丽娜,538585695146,1.5990338164251208
丽娜147258丽娜,42577833473,1.5894555214723927
丽娜147258丽娜,549378588703,1.5192608831819605
丽娜147258丽娜,544768785584,1.4596508575622253
丿曼珠沙华丨,544115759872,2.1571333555038246
丿曼珠沙华丨,549736062191,2.105714285714286
丿曼珠沙华丨,544768785584,1.7676999920189322
丿曼珠沙华丨,541254875522,1.7047146401985112
丿曼珠沙华丨,36353085367,1.6406677079265912
丿曼珠沙华丨,35722000205,1.5531309297912714
丿曼珠沙华丨,545959606207,1.300769230769231
丿曼珠沙华丨,44928090920,1.2528491404288198
丿曼珠沙华丨,548547222435,1.1015384615384616
丿曼珠沙华丨,550715341924,1.1010351035103512
乐乐763949462,549736062191,2.8866666666666667
乐乐763949462,544115759872,2.1163863266413454
乐乐763949462,549882564050,1.7721209426411737
乐乐763949462,42577833473,1.6863425925925928
乐乐763949462,35753244214,1.582236842105263
乐乐763949462,539677826038,1.5721561969439728
乐乐763949462,544768785584,1.36084471886495
乐乐763949462,520310825412,1.3463497453310695
乐乐763949462,35722000205,1.327173561701555
乐乐763949462,543670894727,1.3036953096581148
乐春玲888,537396783238,2.61295361691901
乐春玲888,549882564050,2.242914979757085
乐春玲888,35877393642,1.4707940371159112
乐春玲888,528109847799,1.1661724734371137
乐春玲888,527397362582,1.1641604010025062
乐春玲888,533204346200,1.0894736842105261
乐春玲888,522566248653,1.0325077399380804
乐春玲888,545566976422,1.0272556390977443
乐春玲888,532940035080,1.0049342105263157
乐春玲888,535612234886,1.0010066148979004
乒乒乓乓简简单单,538585695146,2.2222222222222223
乒乒乓乓简简单单,546243180299,1.7955393803658082
乒乒乓乓简简单单,35753244214,1.6804078014184398
乒乒乓乓简简单单,528153854399,1.411764705882353
乒乒乓乓简简单单,548998614714,1.3762376237623761
乒乒乓乓简简单单,549736062191,1.3620454545454548
乒乒乓乓简简单单,35722333869,1.207193515704154
乒乒乓乓简简单单,530449665002,1.202210126999835
乒乒乓乓简简单单,528109847799,1.1853960643292378
乒乒乓乓简简单单,545516801138,1.158974358974359
乔安娜009,39539028043,2.441955590183093
乔安娜009,35753244214,1.6682692307692308
乔安娜009,36353085367,1.6406677079265912
乔安娜009,540520509637,1.4
乔安娜009,527419046969,1.3183760683760684
乔安娜009,536083448292,1.29169360051713
乔安娜009,544768785584,1.240307486631016
乔安娜009,35877393642,1.1825208723045675
乔安娜009,540522690300,1.127831715210356
乔安娜009,37941111428,1.0869928631132257
乔迁新民,547572252871,4.80107778819119
乔迁新民,538658337414,4.778350515463917
乔迁新民,543719829706,4.778350515463917
乔迁新民,549882564050,3.648896749602568
乔迁新民,522151739462,3.482174021441037
乔迁新民,546928423058,3.461582000849017
乔迁新民,541254875522,3.3176178660049627
乔迁新民,537180206236,3.2274379026001148
乔迁新民,549736062191,2.981786521618445
乔迁新民,546243180299,2.959336747251819
乖乖好美99,537396783238,2.6119470020211097
乖乖好美99,548998614714,1.3489152193907914
乖乖好美99,522566248653,1.03150112504018
乖乖好美99,530812936284,0.9989933851020996
乖乖好美99,550597738824,0.9922854387656701
乖乖好美99,541474263467,0.9837887067395263
乖乖好美99,535703074519,0.9808743169398906
乖乖好美99,540661582201,0.9726775956284153
乖乖好美99,536728628605,0.9726775956284153
乖乖好美99,45171930915,0.9726775956284153
乘风寻香,540662291619,1.569616977225673
乘风寻香,529055709096,1.3035714285714286
乘风寻香,545602185334,1.047346002621232
乘风寻香,529100790989,1.032142857142857
乘风寻香,537318544352,1.0052521008403361
乘风寻香,540662535716,0.9964285714285714
乘风寻香,43104145123,0.9864285714285714
乘风寻香,532940035080,0.9776785714285714
乘风寻香,530812936284,0.9727443609022557
乘风寻香,42240451814,0.9565295815295816
买东西qq耍,36286235128,1.9078463683610092
买东西qq耍,42577833473,1.5894555214723927
买东西qq耍,537180206236,1.4601919819311124
买东西qq耍,531877266868,1.4207130402747818
买东西qq耍,550715341924,1.3729782487451199
买东西qq耍,520310825412,1.347318424698199
买东西qq耍,545959606207,1.2959036144578313
买东西qq耍,527419046969,1.23331235907923
买东西qq耍,44928090920,1.2130707909334704
买东西qq耍,37941111428,1.1017314290273676
买买买买买8561998,521826021046,1.1
买买买买买8561998,540524795725,1.0
买买买买买8561998,544017279596,0.0
买买买买买8561998,544114247390,0.0
买买买买买8561998,544106286825,0.0
买买买买买8561998,544106282196,0.0
买买买买买8561998,544100858313,0.0
买买买买买8561998,544099790786,0.0
买买买买买8561998,544066720474,0.0
买买买买买8561998,544016559367,0.0
乱世梦红123,550715341924,1.1010351035103512
乱世梦红123,529055709096,0.9809052333804811
乱世梦红123,545940561990,0.8737623762376239
乱世梦红123,527397362582,0.8142385667138143
乱世梦红123,522566248653,0.6825859056493886
乱世梦红123,545912368452,0.6682068206820684
乱世梦红123,531379484499,0.6594766619519097
乱世梦红123,546826767033,0.6237623762376239
乱世梦红123,549744152016,0.6237623762376239
乱世梦红123,538658337414,0.6237623762376239
乾龙758,544016559367,6.1581018518518515
乾龙758,544115359956,5.830059523809524
乾龙758,546275765548,4.866249999999999
乾龙758,550715341924,4.783522727272727
乾龙758,537396783238,4.69314144331263
乾龙758,536083448292,4.617174369747899
乾龙758,521019257989,4.5658653846153845
乾龙758,42646163798,4.469040697674418
乾龙758,547794157516,4.410544478527608
乾龙758,541659214822,4.395680894308943
二丫头1979,39539028043,2.441955590183093
二丫头1979,544115759872,2.1163863266413454
二丫头1979,36353085367,1.5992924165512998
二丫头1979,35798985871,1.5936352509179927
二丫头1979,35753244214,1.582236842105263
二丫头1979,546275765548,1.4993939393939395
二丫头1979,531877266868,1.486979268097067
二丫头1979,36058620932,1.2504539992192354
二丫头1979,544768785584,1.240307486631016
二丫头1979,527419046969,1.2323436797121006
二姨家朱玲,549736062191,2.1822641509433964
二姨家朱玲,550785319010,0.9622641509433962
二姨家朱玲,551675713112,0.9622641509433962
二姨家朱玲,550977477078,0.9622641509433962
二姨家朱玲,544016559367,0.0
二姨家朱玲,544106282196,0.0
二姨家朱玲,544100858313,0.0
二姨家朱玲,544099790786,0.0
二姨家朱玲,544066720474,0.0
二姨家朱玲,544017279596,0.0
二宝zr,546243180299,3.4852663094862906
二宝zr,539677826038,3.360054085377632
二宝zr,548998614714,3.0588723543012986
二宝zr,529055709096,3.0397775876817796
二宝zr,528109847799,2.87512299344972
二宝zr,550966828606,2.7261129914084874
二宝zr,547644315780,2.701682349586541
二宝zr,39539028043,2.441955590183093
二宝zr,544768785584,2.362624657511543
二宝zr,549882564050,2.2104072398190047
二宝真淘气,549736062191,2.362045454545455
二宝真淘气,35722000205,1.759692513368984
二宝真淘气,35877393642,1.63915528113505
二宝真淘气,529339155756,1.5420454545454545
二宝真淘气,544066720474,1.256331168831169
二宝真淘气,549765831606,1.2000164690382082
二宝真淘气,550966828606,1.1855237154150198
二宝真淘气,547644315780,1.1610930735930736
二宝真淘气,35721027449,0.0
二宝真淘气,544016559367,0.0
于美丽6,537396783238,2.6119470020211097
于美丽6,548998614714,1.3489152193907914
于美丽6,522566248653,1.03150112504018
于美丽6,530812936284,0.9989933851020996
于美丽6,550597738824,0.9922854387656701
于美丽6,541474263467,0.9837887067395263
于美丽6,535703074519,0.9808743169398906
于美丽6,540661582201,0.9726775956284153
于美丽6,536728628605,0.9726775956284153
于美丽6,45171930915,0.9726775956284153
于辉hui,537396783238,2.61295361691901
于辉hui,549882564050,2.242914979757085
于辉hui,39539028043,1.83795316447054
于辉hui,35753244214,1.582236842105263
于辉hui,539677826038,1.5721561969439728
于辉hui,35722000205,1.5123839009287925
于辉hui,35877393642,1.4347899482069664
于辉hui,520310825412,1.3463497453310695
于辉hui,527419046969,1.2700938549450331
于辉hui,36058620932,1.2586486396766032
云中燕05130222,39539028043,3.0346026490066227
云中燕05130222,537396783238,2.61295361691901
云中燕05130222,538585695146,2.560593565200872
云中燕05130222,549882564050,2.242914979757085
云中燕05130222,540662291619,2.2114236999147483
云中燕05130222,35753244214,1.6625
云中燕05130222,531379484499,1.6239495798319328
云中燕05130222,36353085367,1.6184606143284435
云中燕05130222,532994602666,1.588235294117647
云中燕05130222,551079722431,1.588235294117647
云南省昭通市永善县大兴镇,544016559367,2.8518518518518516
云南省昭通市永善县大兴镇,36286235128,1.982438850791826
云南省昭通市永善县大兴镇,35753244214,1.6875
云南省昭通市永善县大兴镇,36353085367,1.6406677079265912
云南省昭通市永善县大兴镇,35798985871,1.605263157894737
云南省昭通市永善县大兴镇,531877266868,1.3237783595113437
云南省昭通市永善县大兴镇,546275765548,1.3183333333333334
云南省昭通市永善县大兴镇,529339155756,1.2723322001928203
云南省昭通市永善县大兴镇,531846025844,1.2300437083045779
云南省昭通市永善县大兴镇,540520509637,1.22831504799579
云淡风清中70,549378588703,1.970873786407767
云淡风清中70,35722333869,1.2142857142857142
云淡风清中70,547751184046,1.0476190476190477
云淡风清中70,36074765406,1.0070921985815602
云淡风清中70,538539816052,1.0
云淡风清中70,550785319010,1.0
云淡风清中70,544017279596,0.0
云淡风清中70,544106282196,0.0
云淡风清中70,544100858313,0.0
云淡风清中70,544099790786,0.0
云轩阁1314,544768785584,2.6830274317519214
云轩阁1314,549882564050,2.262188515709642
云轩阁1314,538585695146,2.1213047910295617
云轩阁1314,45404080098,2.0667395529640427
云轩阁1314,545912368452,1.8695173307418205
云轩阁1314,531846025844,1.6930037881272397
云轩阁1314,546243180299,1.6760048784845156
云轩阁1314,529338111966,1.6758346306867324
云轩阁1314,35753244214,1.6698861845571122
云轩阁1314,537180206236,1.5720241980053224
云轩饰品屋,544115759872,9.162046835529459
云轩饰品屋,36353085367,8.600295828150738
云轩饰品屋,550715341924,8.417670078266104
云轩饰品屋,545974803385,8.150923666782852
云轩饰品屋,35722000205,4.8239616904407505
云轩饰品屋,42711696783,4.72843999922613
云轩饰品屋,522609190751,4.562412960906142
云轩饰品屋,550905064205,2.3500059459642015
云轩饰品屋,549736062191,2.0057142857142862
云轩饰品屋,549378588703,1.7565880721220528
亚yaabcd,538585695146,2.1213047910295617
亚yaabcd,549882564050,1.7037857430527588
亚yaabcd,541254875522,1.6739926739926738
亚yaabcd,35753244214,1.6231733882657524
亚yaabcd,35798985871,1.5936352509179927
亚yaabcd,539677826038,1.4473960852039944
亚yaabcd,35877393642,1.434435073185306
亚yaabcd,540520509637,1.3746835443037975
亚yaabcd,520310825412,1.332740141092632
亚yaabcd,528153854399,1.3108472746896924
亲亲宝贝缘来是我,548547222435,4.101538461538461
亲亲宝贝缘来是我,540522690300,3.6066666666666665
亲亲宝贝缘来是我,543616473590,3.48
亲亲宝贝缘来是我,528166273868,3.4698507462686567
亲亲宝贝缘来是我,549518534180,3.44
亲亲宝贝缘来是我,550339533001,3.44
亲亲宝贝缘来是我,543719829706,0.0
亲亲宝贝缘来是我,543742043514,0.0
亲亲宝贝缘来是我,543812646033,0.0
亲亲宝贝缘来是我,544106286825,0.0
亲亲的宝贝21,39539028043,7.83795316447054
亲亲的宝贝21,546243180299,6.580982094411286
亲亲的宝贝21,537180206236,6.505623242736645
亲亲的宝贝21,36353085367,6.438248992621277
亲亲的宝贝21,527475911875,6.082272084091368
亲亲的宝贝21,544100858313,5.842866644496175
亲亲的宝贝21,547572252871,5.80107778819119
亲亲的宝贝21,522609190751,5.791683848797251
亲亲的宝贝21,538658337414,5.778350515463917
亲亲的宝贝21,543719829706,5.7783505154639165
亲爱的2673,537396783238,2.6392694063926943
亲爱的2673,35798985871,1.5766917293233085
亲爱的2673,528705813655,1.4545454545454546
亲爱的2673,533204346200,1.1157894736842104
亲爱的2673,550661692854,1.0623376623376624
亲爱的2673,532940035080,1.03125
亲爱的2673,535612234886,1.0273224043715847
亲爱的2673,530812936284,1.0263157894736843
亲爱的2673,550597738824,1.0196078431372548
亲爱的2673,541474263467,1.011111111111111
亲爱的爹爹01,544016559367,2.1581018518518515
亲爱的爹爹01,537396783238,1.9455194063926942
亲爱的爹爹01,544115359956,1.8300595238095236
亲爱的爹爹01,549736062191,1.3620454545454548
亲爱的爹爹01,45404080098,1.1732905982905983
亲爱的爹爹01,545538490326,1.148372700096838
亲爱的爹爹01,545912368452,0.9760683760683762
亲爱的爹爹01,35722423659,0.9751021924934968
亲爱的爹爹01,546928423058,0.9586509586509586
亲爱的爹爹01,529405509010,0.9316239316239316
人旧心旧念旧,546275765548,2.3183333333333334
人旧心旧念旧,529339155756,2.158333333333333
人旧心旧念旧,35722333869,1.9726190476190475
人旧心旧念旧,531145857565,1.895948012232416
人旧心旧念旧,531877266868,1.8638872000029663
人旧心旧念旧,540349069906,1.8267094017094017
人旧心旧念旧,546827381933,1.8189393939393939
人旧心旧念旧,545912368452,1.8027777777777778
人旧心旧念旧,546928423058,1.7853603603603603
人旧心旧念旧,36081332365,1.7772012578616352
人生几何120,35721027449,0.0
人生几何120,544114479515,0.0
人生几何120,543695068744,0.0
人生几何120,543719829706,0.0
人生几何120,543742043514,0.0
人生几何120,543812646033,0.0
人生几何120,543827067334,0.0
人生几何120,543889179481,0.0
人生几何120,544016559367,0.0
人生几何120,544017279596,0.0
人生如歌如画,540407272609,1.0517076073660199
人生如歌如画,540349069906,0.851627299903162
人生如歌如画,36267739775,0.8245735455766805
人生如歌如画,545979147913,0.0
人生如歌如画,545974803385,0.0
人生如歌如画,543695068744,0.0
人生如歌如画,543719829706,0.0
人生如歌如画,543742043514,0.0
人生如歌如画,543812646033,0.0
人生如歌如画,543827067334,0.0
人穷志短478,35722000205,1.4586726998491704
人穷志短478,520310825412,1.2926385442514474
人穷志短478,527475911875,1.144947209653092
人穷志短478,528109847799,1.033513903936439
人穷志短478,521926312352,0.9948717948717947
人穷志短478,536009750573,0.9334626158155568
人穷志短478,537318544352,0.8998491704374056
人穷志短478,549765831606,0.8989966555183946
人穷志短478,35721027449,0.891025641025641
人穷志短478,35722423659,0.8845039018952061
亿万富人啊,39539028043,2.967165674216707
亿万富人啊,549736062191,2.1146896693962174
亿万富人啊,544115759872,1.9177279159086316
亿万富人啊,549378588703,1.8655373984208918
亿万富人啊,541254875522,1.6767937944408533
亿万富人啊,531877266868,1.5413486406358416
亿万富人啊,35798985871,1.4818165379355188
亿万富人啊,35753244214,1.4732142857142858
亿万富人啊,529338111966,1.4686411149825784
亿万富人啊,520310825412,1.3591759284358906
什么玩意啊！521,541254875522,1.4965034965034965
什么玩意啊！521,545974803385,0.937799043062201
什么玩意啊！521,530449665002,0.9365750528541226
什么玩意啊！521,541592740476,0.8083538083538084
什么玩意啊！521,45123664231,0.8072727272727274
什么玩意啊！521,42711696783,0.7779056386651324
什么玩意啊！521,547790825984,0.7272727272727273
什么玩意啊！521,35721027449,0.0
什么玩意啊！521,544099790786,0.0
什么玩意啊！521,544106282196,0.0
今生慈爱意思了,538585695146,3.5990338164251208
今生慈爱意思了,544016559367,3.1581018518518515
今生慈爱意思了,537180206236,3.104084321475626
今生慈爱意思了,537396783238,2.945519406392694
今生慈爱意思了,528705813655,2.831357048748353
今生慈爱意思了,544115359956,2.8300595238095236
今生慈爱意思了,528153854399,2.7885763000852517
今生慈爱意思了,40400203213,2.707693947144075
今生慈爱意思了,545939669017,2.670929241261722
今生慈爱意思了,543616473590,2.4168115942028985
仙人掌08196,537396783238,2.629168396291684
仙人掌08196,35877393642,1.4870088164885853
仙人掌08196,548998614714,1.366136613661366
仙人掌08196,35722333869,1.1952380952380952
仙人掌08196,539410602755,1.1437451437451436
仙人掌08196,533204346200,1.1056884635832003
仙人掌08196,36266985550,1.0951621477937268
仙人掌08196,545602185334,1.0908164210916504
仙人掌08196,529100790989,1.0756132756132755
仙人掌08196,540349069906,1.0582750582750582
代付艳,539677826038,2.5879884605297665
代付艳,39539028043,2.441955590183093
代付艳,537396783238,2.3225100488499706
代付艳,544016559367,2.1581018518518515
代付艳,545979147913,1.9772357723577239
代付艳,42711696783,1.961202017083462
代付艳,547751184046,1.9581881533101047
代付艳,545912368452,1.9550135501355015
代付艳,552028581381,1.910569105691057
代付艳,551091439907,1.910569105691057
以后有尔,544115759872,2.1163863266413454
以后有尔,35798985871,1.605263157894737
以后有尔,35753244214,1.582236842105263
以后有尔,539677826038,1.5721561969439728
以后有尔,35722000205,1.5123839009287925
以后有尔,35877393642,1.3918466686948585
以后有尔,529055709096,1.3571428571428572
以后有尔,520310825412,1.3463497453310695
以后有尔,527419046969,1.2323436797121006
以后有尔,36058620932,1.2280701754385963
以马内利丨,543616473590,1.7091176470588236
以马内利丨,42577833473,1.6863425925925928
以马内利丨,550659732532,1.683610400682012
以马内利丨,552028581381,1.6691176470588238
以马内利丨,551053390911,1.6691176470588236
以马内利丨,544106282196,1.6691176470588236
以马内利丨,551135995408,1.6691176470588236
以马内利丨,40415550893,1.6691176470588236
以马内利丨,537219457175,1.6691176470588236
以马内利丨,550367550663,1.6691176470588236
仰望天空734222003,549882564050,2.2454212454212454
仰望天空734222003,538585695146,2.2222222222222223
仰望天空734222003,544115759872,1.9107251147881834
仰望天空734222003,36286235128,1.870442721141881
仰望天空734222003,35753244214,1.6682692307692308
仰望天空734222003,36353085367,1.6406677079265912
仰望天空734222003,546243180299,1.4917072091994692
仰望天空734222003,35877393642,1.4778790573588263
仰望天空734222003,537180206236,1.4601919819311124
仰望天空734222003,531877266868,1.4207130402747818
仰望那颗星1314,538585695146,2.2222222222222223
仰望那颗星1314,36286235128,2.1538744821236766
仰望那颗星1314,544115759872,2.1163863266413454
仰望那颗星1314,35798985871,1.5946248600223965
仰望那颗星1314,35753244214,1.582236842105263
仰望那颗星1314,539677826038,1.5721561969439728
仰望那颗星1314,35722000205,1.5123839009287925
仰望那颗星1314,528153854399,1.411764705882353
仰望那颗星1314,35877393642,1.3918466686948585
仰望那颗星1314,520310825412,1.3463497453310695
任我悠然,537396783238,2.46434229269007
任我悠然,35753244214,1.6875
任我悠然,544768785584,1.6830274317519214
任我悠然,539677826038,1.5879884605297667
任我悠然,550715341924,1.3878418329637843
任我悠然,520310825412,1.3621820089168635
任我悠然,545959606207,1.1866666666666668
任我悠然,521019257989,1.1701844903064416
任我悠然,527419046969,1.1626797239042135
任我悠然,531846025844,1.0921536316389908
任晓霞778479729,549378588703,1.970873786407767
任晓霞778479729,35722333869,1.2142857142857142
任晓霞778479729,547751184046,1.0476190476190477
任晓霞778479729,36074765406,1.0070921985815602
任晓霞778479729,538539816052,1.0
任晓霞778479729,550785319010,1.0
任晓霞778479729,544017279596,0.0
任晓霞778479729,544106282196,0.0
任晓霞778479729,544100858313,0.0
任晓霞778479729,544099790786,0.0
任杨璇,537396783238,2.6119470020211097
任杨璇,544115759872,1.770036581310276
任杨璇,549736062191,1.7683870967741937
任杨璇,549378588703,1.5192608831819605
任杨璇,539677826038,1.4346630773006819
任杨璇,550715341924,1.3878418329637843
任杨璇,548998614714,1.3489152193907914
任杨璇,541254875522,1.3176178660049627
任杨璇,35753244214,1.2358870967741935
任杨璇,45404080098,1.1732905982905983
任荟萦,549736062191,2.1723809523809523
任荟萦,35722000205,1.4586726998491704
任荟萦,520310825412,1.2926385442514474
任荟萦,527475911875,1.144947209653092
任荟萦,544066720474,1.0666666666666667
任荟萦,548130516925,1.0476190476190477
任荟萦,528109847799,1.033513903936439
任荟萦,545979147913,1.019047619047619
任荟萦,544114247390,0.9978354978354977
任荟萦,521926312352,0.9948717948717947
伊利朱红,40601929263,1.9701492537313432
伊利朱红,546831242583,1.9701492537313432
伊利朱红,35721027449,0.0
伊利朱红,544016559367,0.0
伊利朱红,544106282196,0.0
伊利朱红,544100858313,0.0
伊利朱红,544099790786,0.0
伊利朱红,544066720474,0.0
伊利朱红,544017279596,0.0
伊利朱红,543827067334,0.0
伍大刚好,537396783238,2.61295361691901
伍大刚好,549882564050,2.242914979757085
伍大刚好,35877393642,1.4707940371159112
伍大刚好,528109847799,1.1661724734371137
伍大刚好,527397362582,1.1641604010025062
伍大刚好,533204346200,1.0894736842105261
伍大刚好,522566248653,1.0325077399380804
伍大刚好,545566976422,1.0272556390977443
伍大刚好,532940035080,1.0049342105263157
伍大刚好,535612234886,1.0010066148979004
伏地圣人第,544768785584,1.5405892759934676
伏地圣人第,546243180299,1.4852663094862906
伏地圣人第,539677826038,1.360054085377632
伏地圣人第,35722000205,1.3002817893624516
伏地圣人第,548998614714,1.0588723543012983
伏地圣人第,529055709096,1.0397775876817794
伏地圣人第,528109847799,0.8751229934497202
伏地圣人第,547794157516,0.7869292090665296
伏地圣人第,529100790989,0.7683490162532078
伏地圣人第,544100858313,0.7471508595711802
优优大少爷,544768785584,10.637954545454544
